id,S1U_bract,S1V_bract,S1B_bract,S1G_bract,S1R_bract,S5_bract,S9_bract.x,H4_bract,B3_petal,S1U_petal,S1V_petal,S1B_petal,S1Y_petal,S1R_petal,S5_petal,S9_bract.y,H4_petal,B3_labellum,S1B_labellum,S1Y_labellum,S1R_labellum,S5_labellum,S6_labellum,S9_bract,H3_labellum,H4_labellum
39_15,0.00797097928895335,0.0154545130322148,0.138485833135573,0.498530903905325,0.363417314750861,86.8555599747164,0.836758728763025,1.06030461267086,0.908677676210096,0.0254247755117084,0.0323131521949563,0.078367184932545,0.360594224397953,0.456585858682148,98.6256616631833,0.920201827539959,0.780258660647414,0.866911976331479,0.155382910477773,0.311122474716577,0.386646666920939,78.8215600427483,0.866911976331479,0.791740263145684,499,0.933896971513752
39_92,0.00647028575229104,0.0123873079557894,0.100721506080197,0.555845764041716,0.345491146885971,88.6599858552171,0.882612327103627,1.0755572167748,0.804033570342131,0.0484744330527462,0.052009050246558,0.0430000802655565,0.373487144252871,0.470834515935457,96.6638921713107,0.994251751999564,0.691470344871278,0.690635984831264,0.0987256435857577,0.336287187417003,0.429573982436487,75.3284187404095,0.690635984831264,0.921568974773161,503,0.774400346911155
39_79,0.012832458013808,0.0274061912207713,0.200888148853758,0.409299173967413,0.385359352870855,101.126164436965,0.640213778067827,1.04238667466764,0.799051529584157,0.0604431055881091,0.0696506511780086,0.0784595934578374,0.342215479893168,0.453566208411793,90.9868348297986,0.94656368119448,0.699521359558362,0.847051805712028,0.212223685953807,0.287072692588514,0.365564352156298,75.8121984815452,0.847051805712028,0.604172437821903,478,1.00681563417953
39_110,0.00637876635646758,0.0131009701731254,0.102152286650682,0.47078489148042,0.428974024470389,110.320674846989,0.872842386960932,0.887540251972896,0.778689839708313,0.0523675555438087,0.0562382205870167,0.0467604241275635,0.368075456154029,0.463548383028837,89.7459914894727,0.996652667188992,0.698783750395512,0.759157843618662,0.111430576930123,0.332853743408788,0.42329712269691,80.0431605437446,0.759157843618662,0.877567901704381,504,0.795352497041863
39_68,0.00905015300343208,0.0179271800796608,0.134962645418936,0.445746016930567,0.418632606694736,99.1766424648086,0.79976517035334,0.917660098810272,0.838459542545551,0.0466986916558582,0.0485915342256244,0.0391501181728726,0.376647470862131,0.467910614869536,97.8803217810639,0.994700586990587,0.7028649990146,0.827696514616046,0.099972729621968,0.339738840752968,0.432698505075109,90.3237565577801,0.827696514616046,0.900250666110171,505,0.781611307472113
39_12,0.00776127632958819,0.0147204403468238,0.112200803767711,0.499736159030846,0.388839066644766,96.9185767690337,0.863817900965025,0.982728860781498,0.894547751386015,0.0361039587682926,0.0408590498668844,0.0555640626679565,0.370368694227029,0.465640724171012,103.251174534518,0.963437304070068,0.732812017150125,0.7696428733085,0.0715700724069377,0.356027280070372,0.448384846844281,85.4238057797233,0.7696428733085,0.967130129969453,507,0.766395510377152
39_95,0.0132368756583,0.0233477291710903,0.143497894325117,0.485419635173423,0.366506948855146,92.7169556869279,0.816961360597435,1.04664143499862,0.722209430095852,0.0683241040804315,0.0723160245711557,0.0495287385083948,0.352725410142288,0.453026569651087,79.2449742092762,0.997887203993712,0.684103052276821,0.647228493293405,0.0943118241563105,0.334427500892147,0.422215212485445,65.2055424888129,0.647228493293405,0.955021821405558,505,0.797885221485103
39_40,0.0114462949346272,0.0242853469756253,0.191670643779606,0.428662829689339,0.37670026684885,98.1411907307471,0.682732717270669,1.0608246263269,0.882900836246334,0.0366056422573671,0.0389835896032472,0.0404881812214353,0.375111381445536,0.476499272180052,104.977108570965,0.99468959510334,0.708005451661276,0.715385866071253,0.123367773635975,0.320831784101784,0.405955473200519,69.8909761987819,0.715385866071253,0.876482575958162,502,0.832967964456878
39_55,0.0134504094265798,0.0229546779262167,0.121458445742287,0.442774793496561,0.430462384234852,108.568415492974,0.826960808783227,0.875679302767672,0.85853126044738,0.0683788269799561,0.0729901834264991,0.0483260951825594,0.357260819321903,0.450976754863821,95.7642981136823,0.99537606782074,0.688755391689879,0.747278393217019,0.122007299332795,0.320820579941194,0.400680071064027,72.7649549568836,0.747278393217019,0.879439256533292,502,0.826092228260709
39_51,0.00970733405012025,0.0184550847831324,0.127235106076077,0.470867593185213,0.400632926469464,101.290950268185,0.831151982614335,0.958815652485971,0.862220593505097,0.0559143866657425,0.0585896537709894,0.0388811538277173,0.36696784344634,0.479642547025463,103.814607007062,0.995435145248321,0.652911576442946,0.756829649081446,0.0884559183488562,0.343104436086713,0.436722051220344,82.9348587327633,0.756829649081446,0.941068127362215,505,0.772074276258011
39_46,0.00932760266281589,0.0179550586790994,0.126386844286878,0.478875221710088,0.393742212533598,98.2474218221451,0.821486479007414,0.976299960574204,0.928902870958882,0.0405685611551773,0.042148587373906,0.029733456042095,0.38371128849674,0.486419667754101,113.687991005244,0.996232091843542,0.676232576883422,0.794694464656988,0.0643329854526497,0.352277169863251,0.443580689530807,87.2892513604005,0.794694464656988,0.982236210757011,507,0.739802256640223
39_14,0.00592801267961077,0.0118069216450449,0.0980885092360367,0.560662421970401,0.343585446671147,86.0659364424663,0.89028526790119,1.08073757207214,0.867342120556321,0.0451896084467934,0.0527200454640616,0.0784325237973367,0.350209991998665,0.44000845999102,91.2224087827613,0.940364755941501,0.774388480631358,0.761319242875321,0.135235352482887,0.313626108178482,0.393261742653184,70.2588312835174,0.761319242875321,0.855341110036766,501,0.880449989146565
62_315,0.0100234424555348,0.0187559315065855,0.107413213583089,0.453476570517488,0.437152965094409,107.333099683683,0.854277604469563,0.863208334977237,0.97472885610651,0.0129515791853922,0.0139016051949997,0.014319511211676,0.411049871890149,0.519749509858797,123.257126991822,0.999613402553352,0.668768588156083,0.768301847732318,0.122923298716366,0.319779246788082,0.399998087922926,73.6953748576492,0.768301847732318,0.867936231051664,502,0.834034097526175
62_351,0.0110214945171654,0.0213647592326786,0.128349487726723,0.46298181789492,0.405999021331796,99.3354637328009,0.821844729437787,0.945262994687422,0.968809046362279,0.0252839400179295,0.0259737903175623,0.017213212682736,0.400665790541623,0.514585936229301,119.890974343503,0.998598954441508,0.651473413713907,0.860208619175527,0.053588243347246,0.357520620851661,0.447674847902355,94.4606323194365,0.860208619175527,0.98935475895855,508,0.729841157647308
62_233,0.00500452514786232,0.0101345742533975,0.0743280742103795,0.461126535475703,0.467361073178284,117.111139980372,0.910520184620702,0.796565342450837,0.957004132091057,0.0390528355232373,0.0410566440861597,0.0218024487315425,0.393219831451489,0.496430427687112,117.317565059118,0.999095742069264,0.657552228903231,0.715916543303689,0.0727293093393367,0.343163819155821,0.424712550889126,72.9567683586454,0.715916543303689,0.989963482113877,506,0.763185220401655
62_363,0.00498310955495072,0.0100731997055041,0.0729621373768888,0.494773568514441,0.43522196746183,105.940875221276,0.913677460057731,0.866837893685718,0.925562290082532,0.0570746451441468,0.0580728113160335,0.0201802407923041,0.391210016960026,0.496186069403773,111.863411684133,0.997694769468741,0.612552419900413,0.763338276557711,0.0579625427346895,0.337659603573882,0.424278115679687,80.6002309491837,0.763338276557711,0.986502828365195,507,0.652715477786593
39_67,0.0100906746234074,0.0202790910819287,0.161624924674881,0.475917441821176,0.360923415480047,91.5664269752829,0.771261860791764,1.07981713888677,0.834157093897002,0.0650822229280679,0.0770309177491884,0.10416264587473,0.332060972564805,0.413068252422949,83.3990289556488,0.897189664720029,0.796384035173674,0.783253717842354,0.181033707989496,0.297385263958393,0.369658667711461,69.683119504446,0.783253717842354,0.721281918921993,490,0.957614302362891
62_338,0.0109609879043866,0.0179224159914558,0.0906730544792489,0.491679952094905,0.414866976892755,101.781729201577,0.90087754379848,0.907444768489567,0.955698325600378,0.0378211825110698,0.0389365918926819,0.0253850744951568,0.392963279091643,0.482393437392053,114.052099474117,0.997237124833884,0.691309937725355,0.81322396718755,0.0568272656706602,0.351624498801613,0.434148183181812,85.8157065744988,0.81322396718755,0.989860528522297,508,0.725035338045953
39_109,0.0154886807929669,0.025462170929575,0.142341382902624,0.534595453149447,0.316246382602633,73.3539140107203,0.829637160823286,1.16311984940321,0.899964626335921,0.0574007198310064,0.0605208434042083,0.0442619919017247,0.363681440302864,0.456239410945101,100.1290154247,0.994401997127414,0.704582620262337,0.835439588134169,0.190066512906133,0.290349788930936,0.367531422433543,72.5966325512226,0.835439588134169,0.684129184954482,487,0.965624017602512
39_116,0.00764777311880351,0.0148573702650821,0.110144606058749,0.474620868165118,0.41589292511436,104.561067889343,0.852583161032149,0.919437515747965,0.682132128588086,0.0793685807264992,0.0836112102687518,0.0507127556990704,0.351800977762388,0.439153440230545,70.519717475295,0.99877238630754,0.688096799919154,0.773202632551675,0.100704107564555,0.342023873209026,0.423983196050636,78.9487223629415,0.773202632551675,0.909358069363363,506,0.829472877570745
39_98,0.0024808485249717,0.00598868374961273,0.0806197567326041,0.473701433876098,0.45112127687932,112.871998622661,0.903546180679438,0.838606183377256,0.971472947900194,0.027956875993618,0.0288046368733895,0.0190139544404847,0.393197575461101,0.507694581712999,121.464741102314,0.999531841326989,0.660711323239576,0.809686775420091,0.0619846199900248,0.350363626428086,0.434331506079388,83.3056824484216,0.809686775420091,0.986614665882488,508,0.753160985086696
39_122,0.00831128501065167,0.014540392714715,0.0766664748780425,0.540439187858106,0.382777226090591,93.4182873219925,0.90991736179768,0.977667678349906,0.900791709330102,0.0416613709163192,0.0475123133317315,0.0563201184112605,0.368071071385426,0.471627159156708,108.514624458455,0.957920738897828,0.705043215985771,0.761061508401342,0.0927459577218687,0.339914389859098,0.430270756533505,82.2743428220791,0.761061508401342,0.921610375754245,505,0.776342269024821
39_130,0.00987748720597531,0.018379969575723,0.142627673974324,0.453993803427364,0.401841917322007,95.0522274704532,0.789720493523048,0.963909191498776,0.827992802070149,0.083187188389337,0.0888095063548849,0.0499979335511416,0.352626709988437,0.439443784192474,89.4294455006906,0.99617762603028,0.677301804982998,0.796883293945855,0.171115124624516,0.306139614955951,0.382429593384221,74.60847657219,0.796883293945855,0.7345089902556,495,0.930964493748744
39_41,0.00566565008796266,0.0107596657862506,0.0837860672875063,0.569863900469928,0.348967307085484,87.8031955129536,0.910273278927907,1.05960130360251,0.925258961821749,0.0331169114621269,0.0349746047744339,0.0297432310168946,0.388715772350372,0.488555630585927,113.78915683391,0.99719480805325,0.68889652972338,0.831965004557423,0.0771441006911946,0.352807183038428,0.443932819249873,92.1710027098564,0.831965004557423,0.946645374722776,507,0.767271278900981
39_136,0.0141461720692293,0.0295467627137336,0.205553163338918,0.407924964953132,0.380798299073077,98.3339563230579,0.620120249383025,1.05730115116111,0.938071936559152,0.0363124701342244,0.0379362110908643,0.0238454069569918,0.391775459032763,0.494363789660597,114.948329986503,0.998731285295556,0.668855906890737,0.762105479628422,0.0629134351148357,0.352364295387368,0.444720640135832,82.6093220221055,0.762105479628422,0.986313770822515,508,0.741295453791788
62_282,0.00346445480774402,0.00694305872177702,0.0550424444841554,0.447568450890711,0.501318138366858,119.838212357647,0.938391291150957,0.724389642643758,0.933318168859632,0.0639141564196407,0.0679309787647843,0.0303870798685888,0.371217547269356,0.475102841863108,108.928213140503,0.999228969836345,0.643742179324871,0.755210268637512,0.071070479162988,0.336858047424153,0.425574733142088,76.3389914702592,0.755210268637512,0.992266254347184,506,0.756473149952349
39_123,0.00502895268002685,0.00977744745166812,0.0725892768112556,0.472991536031858,0.45733280606515,113.696373200258,0.920425419838994,0.817982197883041,0.874430263773664,0.0380665257802747,0.0404558990645223,0.036184914122573,0.377811228974247,0.483295698030796,106.026070026072,0.995834125591418,0.689351933052427,0.778847943606075,0.0806626567471307,0.347033545714368,0.438009243422316,84.1302434342401,0.778847943606075,0.948437902976023,506,0.773501660288371
62_268,0.00681771185678587,0.0141236299524777,0.119368178514828,0.46833861874982,0.413955217002106,107.60880945492,0.847480986420867,0.928402865096714,0.914606437102789,0.0273710174461392,0.0283853583803484,0.0302111242370629,0.393776669353218,0.485476179581594,111.08172955589,0.993233104572159,0.70874936628373,0.716269697474015,0.0625983658528741,0.358590705451255,0.457986964934286,82.5128776654333,0.716269697474015,0.989710313216522,507,0.745306128527474
39_126,0.0105005577446332,0.0187215077542722,0.103568934497702,0.576811545445508,0.317029062848438,76.8073438272417,0.900960085625389,1.14033645008327,0.807027717466729,0.0521480300947261,0.0585197682209568,0.0665026710944657,0.358862449368822,0.445515987838021,90.540853155118,0.963240825189302,0.742210945965656,0.696738846338815,0.117456671157209,0.328066753943191,0.413841512677258,72.4070744722267,0.696738846338815,0.878344705211077,502,0.804895217047832
62_119,0.00984223710239059,0.019155101497297,0.127203968737988,0.462055118271425,0.409316696423651,105.155115714719,0.817000986802654,0.936624639119298,0.86065372237991,0.0599554942450625,0.0639479637610133,0.0517573680064216,0.362404050774048,0.454698567752977,101.162489758681,0.988043072864527,0.70093027475063,0.749748414059251,0.0916680973208148,0.343868703093442,0.436749244912091,84.7258371046921,0.749748414059251,0.929050435784959,504,0.765781839731343
62_267,0.00806368491766855,0.0113242032691968,0.0572483585368526,0.618768412032024,0.32389223789288,72.7459173040893,0.962327923825106,1.09289030787181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62_293,0.0057109374404504,0.0113521344745977,0.0788152634717296,0.434815458477358,0.488416558690794,111.282154217131,0.904235439882299,0.747276781634081,0.947321439706861,0.0425423076555865,0.043479590983911,0.0237000908776183,0.39241904504635,0.49300864723917,117.52580469762,0.995902309145759,0.656551967676193,0.71930606153454,0.0598853891534302,0.344658184012819,0.436179755290319,80.4600951656346,0.71930606153454,0.990697420366965,506,0.677604111882128
62_197,0.00788695521153834,0.0179942680909871,0.174043263747346,0.436736039258481,0.38980242201055,104.792807870808,0.715511896189534,1.01706015740328,0.829620826213496,0.068189683306622,0.0879075383929269,0.151305911256597,0.318131484184704,0.389574968150235,79.0756568423729,0.736652614506882,0.867453659229026,0.670490353369976,0.177115646268726,0.306512024801238,0.386762739690065,64.2812583466557,0.670490353369976,0.694219823534581,497,0.922425104421569
62_129,0.0177833679270458,0.0310716720800608,0.15018755982953,0.385462047485233,0.454554303430156,94.4968442313532,0.778038176601335,0.808985125472718,0.885902163208284,0.0407680777562527,0.0476695176610411,0.0586781856396198,0.374771855194164,0.455909197572092,101.432054255176,0.943815598110558,0.74352378561276,0.705406682980249,0.0946975444705698,0.35131454200515,0.442027653311201,79.2093522866803,0.705406682980249,0.898059263352157,507,0.787591535086825
62_264,0.0057110315181196,0.00989605351462331,0.0561327321016074,0.523239133678617,0.422829855816978,100.165069272177,0.945081254183764,0.886863750898567,0.809072091650975,0.0819786620682398,0.0872425762350291,0.0529458689373429,0.350825078513442,0.437057334032595,87.9506915331355,0.994711050421439,0.686842133248556,0.69229429468907,0.0771671288102268,0.338912342099856,0.430209761017509,74.5302176348592,0.69229429468907,0.980017215402616,505,0.732030364007712
62_172,0.00853715899105932,0.0170917117721179,0.130456020283792,0.454183855893763,0.415060787827992,104.658788791849,0.810609676457104,0.927644426974,0.827172729055506,0.0324698485460446,0.0368992654998228,0.0392399080913084,0.38923162706589,0.474916390144659,96.5839298783175,0.981581777430813,0.719379484306761,0.746777366991693,0.120587902650852,0.324034942740524,0.405404480535901,73.5831796518623,0.746777366991693,0.85373037153402,504,0.812889431458553
62_220,0.0119501102512129,0.0218072528035941,0.126618536600763,0.443312534808138,0.426261726833744,109.282248110145,0.82017638606805,0.890437211737533,0.763692921378826,0.0603776742194728,0.0675427106184822,0.0718660965543568,0.350175969439735,0.429022796058375,79.2229894734326,0.963841445705202,0.763791171135713,0.78070474621283,0.156496701387283,0.303643441953469,0.382624473094789,71.557045222257,0.78070474621283,0.767743935297344,498,0.875487308163328
39_8,0.00509828711867485,0.0107312334817306,0.106137486296831,0.508190893313928,0.389115037360875,100.314566880442,0.883828731227471,0.983661970118722,0.813309711619966,0.039497804376036,0.0430299851566674,0.0595678792649565,0.363128331665427,0.452344447130705,90.4393646757732,0.980606396209719,0.757224452106841,0.741852751563394,0.14951729062482,0.313792634335684,0.394750984557013,71.2688284955256,0.741852751563394,0.801438984435822,498,0.884100553638917
62_337,0.0168812348616385,0.0294723154775475,0.151776609019989,0.441225838745713,0.398552107568908,100.814344589981,0.765273438698582,0.963601874763572,0.92279369022328,0.0503218546436421,0.052067624327709,0.0392617297718711,0.371679964818729,0.463131132701535,106.052464438142,0.99204917537143,0.705862547046168,0.875632775141089,0.044864512446194,0.382628376288248,0.490563194721477,109.546562290998,0.875632775141089,0.981007603771098,512,0.712403127576438
39_78,0.0070379345850252,0.012272548902905,0.0815632816432919,0.563625654011074,0.355824988340253,84.8726818300088,0.925333876480887,1.04343254198196,0.851025800401462,0.0697161428176822,0.0962883128439388,0.223563825427947,0.278756993449651,0.352482876140468,72.1829025783287,0.573249111833904,1.04312292824366,0.82395520175237,0.245280361499493,0.270545176865029,0.33859914450624,67.0538997632271,0.82395520175237,0.491801054490985,465,1.12671697051155
39_44,0.00994196066291003,0.0152241519135584,0.0906188095158483,0.456674599974634,0.450697640558694,103.824429542845,0.88545717117619,0.824794931656452,0.90373982728918,0.0465018175914999,0.0484102392430804,0.0394972398668591,0.375934237282679,0.471745485720542,109.554079684663,0.990717324603154,0.694646695924559,0.847991439894581,0.105457183864151,0.343205599032925,0.434936509736316,95.2135451551826,0.847991439894581,0.877399434261731,504,0.793076274030209
39_60,0.0114644050934943,0.02164225330979,0.127143179267984,0.464992375884494,0.404727205901974,102.248705194895,0.827406068187844,0.945689491227733,0.821051807488838,0.0680267730111001,0.0708614568455988,0.0474800841879448,0.36090056426078,0.458627019999172,95.285840744039,0.988454391608147,0.670039574713759,0.68905245786278,0.0980379719601829,0.340309304881344,0.430890601300669,73.5502530309299,0.68905245786278,0.920602167809287,505,0.789272780654966
39_125,0.00495995806347901,0.00919213198069474,0.0634954621579392,0.54807943843844,0.391535579444379,94.4799446656787,0.94244701118465,0.959204222227878,0.859160247998927,0.047431871446711,0.049478268951802,0.0398043743121961,0.376144464597797,0.47440356552619,104.339404759582,0.990507147750019,0.685841871412993,0.80810464543324,0.0813807987280567,0.355777025360648,0.451270280514947,93.7774290923166,0.80810464543324,0.926811269251838,507,0.759753180097404
39_6,0.0129097251754056,0.0257880162246027,0.169378001041253,0.415259527977076,0.410748908483499,106.416445068953,0.729623831923818,0.94964140655954,0.905210733373763,0.0567210712098502,0.0585676820719023,0.0403602175074065,0.369521164113944,0.462242837446408,104.896647914456,0.991906578133124,0.691733773602385,0.803833010821426,0.0851854828145218,0.348687693377789,0.44076156116969,89.1732849631773,0.803833010821426,0.939279453104146,505,0.778203369249649
62_251,0.0098715149788747,0.0210633476109595,0.17353996504469,0.418945671493787,0.406031040918773,106.2760840783,0.716638964170748,0.969738013324079,0.88366888963477,0.0469189851613947,0.0490739017503542,0.0417277349624327,0.376029859021923,0.466120148018497,105.659884490963,0.988897936788376,0.706440193267434,0.790023775734378,0.116225891057178,0.332012102428775,0.420293461085481,85.1772053270391,0.790023775734378,0.861799675534562,502,0.802141583204278
39_115,0.00641004760261022,0.0117389264294538,0.085325404600924,0.591049886819968,0.325428502239021,84.5354151479864,0.92641743356164,1.11121539937536,0.836522417943614,0.0535571879844709,0.056159192566454,0.0428075786616192,0.370960321724964,0.469373755011282,100.357732903477,0.990769566995306,0.682125455919976,0.795583737689347,0.10851017437063,0.33718758524442,0.432862902214929,87.9797834325948,0.795583737689347,0.872555428732334,504,0.778247143177683
62_200,0.00945560475390927,0.0182749465780295,0.128103338035209,0.480039445872135,0.391003542082562,101.186761405452,0.828770474865837,0.982564122570832,0.902776050999705,0.0534132388429344,0.0557443421215904,0.0412206262401617,0.370669574025349,0.465762968863557,107.774707680113,0.991024588558598,0.691733776015566,0.77426669477727,0.130753952779702,0.323177628424911,0.415004998052032,81.8429209590623,0.77426669477727,0.832619164944738,501,0.81594370186135
62_158,0.00630859964273861,0.010759107913802,0.0536942649191137,0.513314917668665,0.434561142984326,102.149208312893,0.946673054639705,0.859194392028682,0.934506863358575,0.0486770329610951,0.0498892389626504,0.0275191023482695,0.382778596389388,0.485418658539627,114.57017462616,0.995272675098351,0.658628198698333,0.732657713039566,0.0617857269615555,0.352664026792249,0.443975132884244,81.0375414061095,0.732657713039566,0.991395754922987,507,0.732324875700355
62_219,0.00867189080568796,0.0158548972187419,0.0854554631427336,0.430648286875194,0.482964883363996,110.588999186792,0.888353483562893,0.752443886861862,0.86881107803579,0.0731592247390332,0.0750945548530612,0.0388737804134007,0.36572737062816,0.459495388069672,101.877568786219,0.989974976695235,0.655192746992181,0.806537144539422,0.0556084008392041,0.357923138021145,0.453829024288639,93.6246653911825,0.806537144539422,0.986843047531576,507,0.7084104508966
39_10,0.0121649553056824,0.0227608244473504,0.147859579331494,0.475969543521989,0.372660611559892,95.0019868270539,0.793094441993314,1.03576763712882,0.829332811764255,0.0523765645930747,0.0638893143231555,0.107715079048766,0.339016128215598,0.428574986654184,89.4061570875947,0.867935696078106,0.786631323000136,0.732839482917813,0.136652484968991,0.322432541222125,0.409498788093357,74.8104722207298,0.732839482917813,0.81695366594951,502,0.838005602934159
39_50,0.0218781224950325,0.0412667046343899,0.218825180706016,0.404873898287421,0.363059263386426,93.7407210930102,0.586722198611658,1.10772666979045,0.68820803471449,0.0674870916907808,0.0720995789555348,0.0625270682578488,0.351866535225608,0.437990846673486,75.0688906406352,0.990392079243021,0.72261359230025,0.810314448227793,0.122723266370515,0.3307420617353,0.424460909161867,87.5677637075516,0.810314448227793,0.85143466234182,502,0.812273681060992
62_69,0.00723147904705614,0.0141913450074276,0.0938859789859529,0.457078049579877,0.449809567522662,114.245343535714,0.878800596319339,0.834736223427468,0.904230423892164,0.0726183004747179,0.0744223127943932,0.0350631568161812,0.3699594520814,0.465801469165588,106.337127604665,0.991855637309957,0.64128624728056,0.686853278364821,0.0950390378728598,0.33828287495559,0.422109918504078,69.7779770317903,0.686853278364821,0.945215291973156,505,0.809477393215123
39_86,0.00636854775108234,0.0122997451532995,0.0952034346140678,0.614892100536079,0.290976927009201,72.5616854216628,0.919532290421843,1.19584268865039,0.713412147510783,0.0674237311108999,0.0775747762329189,0.112741433003892,0.320629132187679,0.400120989099369,67.3222801756048,0.919692172481061,0.829336079664764,0.746796085482521,0.165496173580845,0.297015439369544,0.375059025814203,65.7642547375806,0.746796085482521,0.774845563246577,493,0.906582653113473
39_87,0.0122572585063582,0.026351285973974,0.208674465334647,0.413786495497813,0.373672389024385,95.5138103191318,0.62168322066097,1.08376514969674,0.745009314903117,0.0560593661123646,0.0654569814066525,0.1097095559432,0.328773930052092,0.414643940806177,73.8981010394281,0.908100210451389,0.817238252468431,0.677998326042273,0.135216052811274,0.31748145697389,0.400822686109581,64.300684757567,0.677998326042273,0.862620859417605,501,0.872500753968728
39_93,0.0062443440898746,0.0120677668783041,0.0987857133897151,0.5504646745569,0.352919948206707,89.4005615321505,0.895219181432629,1.05989643294584,0.776333061523111,0.0508737932938516,0.0598579279650749,0.102061015436993,0.338625284998622,0.426937324826805,81.5960624183266,0.900841564144342,0.795279485608037,0.738517267942549,0.122285699003231,0.325267433535206,0.414494910626047,75.4217283210703,0.738517267942549,0.866402418280634,502,0.820961453624642
39_4,0.00599806242305492,0.0132441818561879,0.126506104922455,0.48677143401013,0.389034956962504,98.6948047449992,0.82955169429152,0.993634466840832,0.838096867898359,0.0427920858740427,0.0476840790014,0.0662781887100105,0.360095688495029,0.452871522503116,93.9292424456904,0.962431013402895,0.747611637161213,0.701653408161539,0.0840436465693588,0.34242809608839,0.434737352083029,74.6292143328398,0.701653408161539,0.958461404030776,506,0.768509939469014
62_65,0.00733441131384137,0.0161700849520681,0.132750291536974,0.429958777564499,0.438183827114715,109.203230515636,0.810897740299136,0.872762786485758,0.933484194656967,0.0392882998394109,0.0406831274006048,0.0312603638531406,0.386104711442261,0.483780931565997,114.636544405004,0.992997651077495,0.684872661677678,0.884042534370126,0.0808579975299836,0.356822862164061,0.44949376964518,101.848251214964,0.884042534370126,0.924901117432354,507,0.770138579116327
BRAC,0.0111704819482234,0.0200415573668048,0.126706953566343,0.508136516100947,0.361986026518398,73.4080087940211,0.884395027447972,1.05504702496436,0.717747949138311,0.0886709874611442,0.118406598092305,0.238069243300194,0.265121795664623,0.329223874053406,54.0709331777602,0.522382846146537,1.10467716236731,0.692984706436101,0.244607935932383,0.250894759904818,0.319970651078351,47.6288853252492,0.692984706436101,0.489173863738055,462,1.09181790032058
62_262,NA,NA,NA,NA,NA,NA,NA,NA,0.832566867488453,0.0489056270972969,0.051951243767818,0.045599703366726,0.372537418128004,0.465854151646047,99.8852266118413,0.990557033667344,0.70198462488103,0.771293260916215,0.0567766056851773,0.36216665271885,0.461921969370339,92.5570418980564,0.771293260916215,0.984472151088624,507,0.710053553179944
